#/home/enes/bim/BIM.py trees/r2300000.trees,trees/r2300001.trees,trees/r2300002.trees,trees/r2300003.trees,trees/r2300004.trees,trees/r2300005.trees,trees/r2300006.trees,trees/r2300007.trees,trees/r2300008.trees,trees/r2300009.trees,trees/r2300010.trees,trees/r2300011.trees,trees/r2300012.trees,trees/r2300013.trees,trees/r2300014.trees,trees/r2300015.trees,trees/r2300016.trees,trees/r2300017.trees,trees/r2300018.trees,trees/r2300019.trees,trees/r2300020.trees,trees/r2300021.trees,trees/r2300022.trees,trees/r2300023.trees,trees/r2300024.trees,trees/r2300025.trees,trees/r2300026.trees,trees/r2300027.trees,trees/r2300028.trees,trees/r2300029.trees,trees/r2300030.trees,trees/r2300031.trees,trees/r2300032.trees,trees/r2300033.trees,trees/r2300034.trees,trees/r2300035.trees,trees/r2300036.trees,trees/r2300037.trees,trees/r2300038.trees,trees/r2300039.trees,trees/r2300040.trees,trees/r2300041.trees,trees/r2300042.trees,trees/r2300043.trees,trees/r2300044.trees,trees/r2300045.trees,trees/r2300046.trees,trees/r2300047.trees,trees/r2300048.trees,trees/r2300049.trees,trees/r2300050.trees,trees/r2300051.trees,trees/r2300052.trees,trees/r2300053.trees,trees/r2300054.trees,trees/r2300055.trees,trees/r2300056.trees,trees/r2300057.trees,trees/r2300058.trees,trees/r2300059.trees,trees/r2300060.trees,trees/r2300061.trees,trees/r2300062.trees,trees/r2300063.trees,trees/r2300064.trees,trees/r2300065.trees,trees/r2300066.trees,trees/r2300067.trees,trees/r2300068.trees,trees/r2300069.trees,trees/r2300070.trees,trees/r2300071.trees,trees/r2300072.trees,trees/r2300073.trees,trees/r2300074.trees,trees/r2300075.trees,trees/r2300076.trees,trees/r2300077.trees,trees/r2300078.trees,trees/r2300079.trees,trees/r2300080.trees,trees/r2300081.trees,trees/r2300082.trees,trees/r2300083.trees,trees/r2300084.trees,trees/r2300085.trees,trees/r2300086.trees,trees/r2300087.trees,trees/r2300088.trees,trees/r2300089.trees,trees/r2300090.trees,trees/r2300091.trees,trees/r2300092.trees,trees/r2300093.trees,trees/r2300094.trees,trees/r2300095.trees,trees/r2300096.trees,trees/r2300097.trees,trees/r2300098.trees,trees/r2300099.trees,trees/r2300100.trees,trees/r2300101.trees,trees/r2300102.trees,trees/r2300103.trees,trees/r2300104.trees,trees/r2300105.trees,trees/r2300106.trees,trees/r2300107.trees,trees/r2300108.trees,trees/r2300109.trees,trees/r2300110.trees,trees/r2300111.trees,trees/r2300112.trees,trees/r2300113.trees,trees/r2300114.trees,trees/r2300115.trees,trees/r2300116.trees,trees/r2300117.trees,trees/r2300118.trees,trees/r2300119.trees,trees/r2300120.trees,trees/r2300121.trees,trees/r2300122.trees,trees/r2300123.trees,trees/r2300124.trees,trees/r2300125.trees,trees/r2300126.trees,trees/r2300127.trees,trees/r2300128.trees,trees/r2300129.trees,trees/r2300130.trees,trees/r2300131.trees,trees/r2300132.trees,trees/r2300133.trees,trees/r2300134.trees,trees/r2300135.trees,trees/r2300136.trees,trees/r2300137.trees,trees/r2300138.trees,trees/r2300139.trees,trees/r2300140.trees,trees/r2300141.trees,trees/r2300142.trees,trees/r2300143.trees,trees/r2300144.trees,trees/r2300145.trees,trees/r2300146.trees,trees/r2300147.trees,trees/r2300148.trees,trees/r2300149.trees,trees/r2300150.trees,trees/r2300151.trees,trees/r2300152.trees,trees/r2300153.trees,trees/r2300154.trees,trees/r2300155.trees,trees/r2300156.trees,trees/r2300157.trees,trees/r2300158.trees,trees/r2300159.trees,trees/r2300160.trees,trees/r2300161.trees,trees/r2300162.trees,trees/r2300163.trees,trees/r2300164.trees,trees/r2300165.trees,trees/r2300166.trees,trees/r2300167.trees,trees/r2300168.trees,trees/r2300169.trees,trees/r2300170.trees,trees/r2300171.trees,trees/r2300172.trees,trees/r2300173.trees,trees/r2300174.trees,trees/r2300175.trees,trees/r2300176.trees,trees/r2300177.trees,trees/r2300178.trees,trees/r2300179.trees,trees/r2300180.trees,trees/r2300181.trees,trees/r2300182.trees,trees/r2300183.trees,trees/r2300184.trees,trees/r2300185.trees,trees/r2300186.trees,trees/r2300187.trees,trees/r2300188.trees,trees/r2300189.trees,trees/r2300190.trees,trees/r2300191.trees,trees/r2300192.trees,trees/r2300193.trees,trees/r2300194.trees,trees/r2300195.trees,trees/r2300196.trees,trees/r2300197.trees,trees/r2300198.trees,trees/r2300199.trees,trees/r2300200.trees,trees/r2300201.trees,trees/r2300202.trees,trees/r2300203.trees,trees/r2300204.trees,trees/r2300205.trees,trees/r2300206.trees,trees/r2300207.trees,trees/r2300208.trees,trees/r2300209.trees,trees/r2300210.trees,trees/r2300211.trees,trees/r2300212.trees,trees/r2300213.trees,trees/r2300214.trees,trees/r2300215.trees,trees/r2300216.trees,trees/r2300217.trees,trees/r2300218.trees,trees/r2300219.trees,trees/r2300220.trees,trees/r2300221.trees,trees/r2300222.trees,trees/r2300223.trees,trees/r2300224.trees,trees/r2300225.trees,trees/r2300226.trees,trees/r2300227.trees,trees/r2300228.trees,trees/r2300229.trees,trees/r2300230.trees,trees/r2300231.trees,trees/r2300232.trees,trees/r2300233.trees,trees/r2300234.trees,trees/r2300235.trees,trees/r2300236.trees,trees/r2300237.trees,trees/r2300238.trees,trees/r2300239.trees,trees/r2300240.trees,trees/r2300241.trees,trees/r2300242.trees,trees/r2300243.trees,trees/r2300244.trees,trees/r2300245.trees,trees/r2300246.trees,trees/r2300247.trees,trees/r2300248.trees,trees/r2300249.trees 100 --stats=btree --eta=etas/ben.json --out=outs/extrabes.csv --r2t=0.005 --r2s=0.005
start,end,N,btree,path
2181.0,2723.0,100,0.08857170967489157,r2300002.trees
2723.0,2755.0,100,0.1223717832235446,r2300002.trees
3554.0,3919.0,100,-0.08737065728613806,r2300002.trees
3919.0,4045.0,100,-0.08737065728613806,r2300002.trees
4045.0,4312.0,100,-0.08086303679610894,r2300002.trees
4312.0,5021.0,100,-0.08086303679610894,r2300002.trees
1991.0,2181.0,100,0.0,r2300002.trees
4958.0,5223.0,100,1.6453956061866304,r2300003.trees
5223.0,6505.0,100,0.7204296555754561,r2300003.trees
6505.0,6532.0,100,0.7204296555754494,r2300003.trees
6532.0,6625.0,100,0.4172335601185048,r2300003.trees
6625.0,6944.0,100,-0.11006559309165166,r2300003.trees
6944.0,7180.0,100,-0.08238762506680297,r2300003.trees
7180.0,7694.0,100,-0.05752333188341383,r2300003.trees
7845.0,8326.0,100,0.3828704303896552,r2300003.trees
7810.0,7845.0,100,0.48027807721522947,r2300003.trees
8326.0,8604.0,100,0.3518379765679508,r2300003.trees
8604.0,8666.0,100,0.34629152130490026,r2300003.trees
8666.0,8730.0,100,0.27406703871211163,r2300003.trees
8730.0,8739.0,100,-0.15851746437014702,r2300003.trees
8739.0,10001.0,100,-0.0900367230181469,r2300003.trees
7694.0,7810.0,100,-0.05752333188341383,r2300003.trees
4776.0,4909.0,100,1.5500569520770675,r2300003.trees
4909.0,4958.0,100,1.5870205155500632,r2300003.trees
4117.0,4445.0,100,2.146153166708423,r2300003.trees
4445.0,4776.0,100,1.5209886272770885,r2300003.trees
0.0,96.0,100,1.0958779924292947,r2300003.trees
96.0,110.0,100,1.1819299661956126,r2300003.trees
110.0,188.0,100,1.3327711878945814,r2300003.trees
239.0,815.0,100,1.1867848566004344,r2300003.trees
815.0,969.0,100,1.3362997269755517,r2300003.trees
969.0,1575.0,100,1.4286122220872766,r2300003.trees
188.0,239.0,100,1.1591231404116993,r2300003.trees
2333.0,2875.0,100,1.537080321069396,r2300003.trees
2875.0,2967.0,100,1.5618433030161063,r2300003.trees
2967.0,3033.0,100,1.396921437365498,r2300003.trees
3033.0,3369.0,100,2.4869560420528276,r2300003.trees
3369.0,3393.0,100,2.299504267457894,r2300003.trees
3393.0,3905.0,100,2.2047960332175793,r2300003.trees
1575.0,2333.0,100,1.5370803210694035,r2300003.trees
3905.0,4117.0,100,2.0713996160785686,r2300003.trees
6455.0,6511.0,100,0.48506317013284916,r2300004.trees
6233.0,6455.0,100,0.33329284033275447,r2300004.trees
6187.0,6233.0,100,0.33329284033275447,r2300004.trees
5430.0,5828.0,100,0.17413199871741272,r2300004.trees
5828.0,6069.0,100,0.15520816134951493,r2300004.trees
5401.0,5430.0,100,0.06600573611545536,r2300004.trees
6511.0,6548.0,100,0.4939928757923317,r2300004.trees
6069.0,6187.0,100,0.037969840088510926,r2300004.trees
6548.0,6876.0,100,0.5472305913268604,r2300004.trees
9833.0,9966.0,100,1.0213292157390246,r2300004.trees
7013.0,7129.0,100,1.019954809567167,r2300004.trees
7129.0,8199.0,100,1.019954809567167,r2300004.trees
8199.0,8515.0,100,1.019954809567167,r2300004.trees
8515.0,8621.0,100,1.0094461090440332,r2300004.trees
8621.0,9681.0,100,1.0094461090440223,r2300004.trees
9681.0,9779.0,100,1.0094461090440223,r2300004.trees
9779.0,9833.0,100,1.0094461090440223,r2300004.trees
9966.0,10001.0,100,0.9643321600402764,r2300004.trees
5256.0,5401.0,100,0.09245449649143359,r2300004.trees
6876.0,7013.0,100,1.0515974318359291,r2300004.trees
5246.0,5256.0,100,0.09245449649142319,r2300004.trees
1066.0,1249.0,100,-0.4238869389924027,r2300004.trees
4108.0,5003.0,100,0.15571275803301646,r2300004.trees
0.0,575.0,100,-0.5113062115228971,r2300004.trees
575.0,813.0,100,-0.4027534794578146,r2300004.trees
5003.0,5246.0,100,0.10614202671456911,r2300004.trees
1249.0,1536.0,100,-0.33580187567615705,r2300004.trees
1536.0,1865.0,100,-0.3206843140772841,r2300004.trees
1865.0,2099.0,100,-0.2990583503540624,r2300004.trees
2099.0,2142.0,100,-0.2990583503540624,r2300004.trees
2142.0,2364.0,100,-0.2747165362068967,r2300004.trees
2364.0,2544.0,100,-0.2663494021419993,r2300004.trees
813.0,1066.0,100,-0.4027534794578253,r2300004.trees
2679.0,2772.0,100,-0.28442897515548676,r2300004.trees
2544.0,2679.0,100,-0.28442897515548676,r2300004.trees
3663.0,4108.0,100,0.40582457872890787,r2300004.trees
3615.0,3656.0,100,0.3730091255813308,r2300004.trees
3594.0,3615.0,100,0.3354886261611663,r2300004.trees
3656.0,3663.0,100,0.327931002364102,r2300004.trees
3205.0,3208.0,100,0.342583306568098,r2300004.trees
2938.0,3205.0,100,0.342583306568098,r2300004.trees
2772.0,2938.0,100,0.39713093383667086,r2300004.trees
3208.0,3594.0,100,0.342583306568098,r2300004.trees
5806.0,6556.0,100,1.1089965107221382,r2300005.trees
8491.0,8681.0,100,0.9561443430684954,r2300005.trees
6556.0,6895.0,100,0.9479454816851767,r2300005.trees
6895.0,7176.0,100,1.135913156033007,r2300005.trees
7176.0,8465.0,100,1.135913156033007,r2300005.trees
8465.0,8491.0,100,0.9561443430684954,r2300005.trees
8681.0,8718.0,100,1.006145125324286,r2300005.trees
9195.0,9592.0,100,1.4669861454310291,r2300005.trees
8982.0,9162.0,100,1.2104874984865714,r2300005.trees
9162.0,9171.0,100,1.4692134511678532,r2300005.trees
9171.0,9195.0,100,1.4669861454310291,r2300005.trees
9592.0,9887.0,100,0.8460669479333814,r2300005.trees
9887.0,10001.0,100,0.7931941479880766,r2300005.trees
5131.0,5806.0,100,1.5938089556930901,r2300005.trees
8718.0,8982.0,100,1.1240709761265826,r2300005.trees
5098.0,5131.0,100,1.6004859700710337,r2300005.trees
5028.0,5098.0,100,1.5960528576433475,r2300005.trees
1060.0,1176.0,100,2.344066988702058,r2300005.trees
0.0,77.0,100,1.9099857540907488,r2300005.trees
77.0,338.0,100,2.2271533089450513,r2300005.trees
338.0,1060.0,100,2.287521776480043,r2300005.trees
1176.0,1399.0,100,2.344066988702058,r2300005.trees
1399.0,1601.0,100,2.346676600617429,r2300005.trees
4310.0,5028.0,100,1.6230373843901276,r2300005.trees
2381.0,2681.0,100,2.2271503807234247,r2300005.trees
1601.0,2381.0,100,2.761324057323517,r2300005.trees
2843.0,3024.0,100,1.9576965819035133,r2300005.trees
3024.0,3044.0,100,1.6443398240555709,r2300005.trees
3044.0,3287.0,100,1.5503134591375036,r2300005.trees
3287.0,3830.0,100,1.5503134591375036,r2300005.trees
3830.0,3834.0,100,1.634125762118802,r2300005.trees
3834.0,4028.0,100,1.634125762118802,r2300005.trees
4028.0,4310.0,100,1.634125762118802,r2300005.trees
2681.0,2843.0,100,2.052209029613793,r2300005.trees
7512.0,7660.0,100,0.6112615411746836,r2300006.trees
7330.0,7512.0,100,0.5670262707725386,r2300006.trees
7258.0,7330.0,100,0.5524352590616735,r2300006.trees
7238.0,7258.0,100,0.5524352590616735,r2300006.trees
6079.0,6103.0,100,0.5899088777974473,r2300006.trees
6698.0,7083.0,100,0.2683305561377145,r2300006.trees
6461.0,6698.0,100,0.3237001676978335,r2300006.trees
6103.0,6461.0,100,0.46821887048559785,r2300006.trees
7660.0,7722.0,100,0.47616056687753217,r2300006.trees
7083.0,7238.0,100,0.5524352590616735,r2300006.trees
7722.0,7839.0,100,0.4458589549615602,r2300006.trees
8940.0,9027.0,100,-0.30448307515582856,r2300006.trees
7870.0,7952.0,100,-0.15265176095023136,r2300006.trees
7952.0,8067.0,100,-0.15103578780421217,r2300006.trees
8067.0,8173.0,100,-0.15103578780421217,r2300006.trees
8173.0,8708.0,100,-0.15103578780421217,r2300006.trees
9886.0,10001.0,100,-0.37757760665741197,r2300006.trees
8708.0,8850.0,100,-0.2575489629840627,r2300006.trees
8850.0,8940.0,100,-0.31668127020719633,r2300006.trees
9027.0,9288.0,100,-0.30076305893316474,r2300006.trees
9288.0,9886.0,100,-0.31862515938496777,r2300006.trees
7839.0,7870.0,100,0.48998788647951264,r2300006.trees
6050.0,6079.0,100,0.6278006186331188,r2300006.trees
1282.0,1330.0,100,0.3856182011727721,r2300006.trees
6004.0,6030.0,100,0.5893053106127043,r2300006.trees
6030.0,6050.0,100,0.6136072587340234,r2300006.trees
0.0,415.0,100,0.34692898926868126,r2300006.trees
415.0,795.0,100,0.4132536637490067,r2300006.trees
795.0,867.0,100,0.40068848355223385,r2300006.trees
867.0,1166.0,100,0.4206351305319438,r2300006.trees
1166.0,1282.0,100,0.3993545055611743,r2300006.trees
1335.0,1652.0,100,0.3108648245360084,r2300006.trees
1652.0,1665.0,100,0.7348142558290337,r2300006.trees
1665.0,2128.0,100,1.590808357366255,r2300006.trees
2128.0,2350.0,100,1.590808357366255,r2300006.trees
1330.0,1335.0,100,0.3108648245360084,r2300006.trees
2683.0,3102.0,100,0.8478399601001008,r2300006.trees
2350.0,2683.0,100,1.60460985562777,r2300006.trees
5401.0,5531.0,100,0.5592614720998494,r2300006.trees
5335.0,5401.0,100,0.5364489880133965,r2300006.trees
5242.0,5335.0,100,0.5222363456284262,r2300006.trees
5531.0,6004.0,100,0.580170966690908,r2300006.trees
4245.0,5183.0,100,1.2893517559383687,r2300006.trees
3974.0,4245.0,100,1.2668967281254073,r2300006.trees
3102.0,3974.0,100,1.250719055895789,r2300006.trees
5183.0,5242.0,100,0.5335880436352745,r2300006.trees
6941.0,7030.0,100,0.6109495746699042,r2300007.trees
5558.0,5732.0,100,-0.25080273861568425,r2300007.trees
5732.0,5801.0,100,-0.25080273861568425,r2300007.trees
5801.0,6022.0,100,0.2559515420813586,r2300007.trees
6022.0,6396.0,100,0.2559515420813586,r2300007.trees
6396.0,6666.0,100,0.24503805441912882,r2300007.trees
6666.0,6702.0,100,0.7215308160180619,r2300007.trees
6702.0,6941.0,100,0.6668534554410576,r2300007.trees
7030.0,7116.0,100,0.6471766326781304,r2300007.trees
5445.0,5558.0,100,0.06639240963798294,r2300007.trees
7149.0,7282.0,100,0.709506861645707,r2300007.trees
7282.0,8057.0,100,0.709506861645707,r2300007.trees
8057.0,8608.0,100,0.709506861645707,r2300007.trees
8608.0,8742.0,100,0.709506861645707,r2300007.trees
8742.0,8819.0,100,0.9538783018255829,r2300007.trees
8819.0,9236.0,100,1.0156554947373428,r2300007.trees
9236.0,9406.0,100,1.0060024533356622,r2300007.trees
9406.0,9839.0,100,0.9535890798542612,r2300007.trees
9839.0,10001.0,100,0.9584504438632401,r2300007.trees
7116.0,7149.0,100,0.686581374330496,r2300007.trees
5393.0,5445.0,100,0.06177209384389518,r2300007.trees
4081.0,4308.0,100,0.6555572492687228,r2300007.trees
5041.0,5154.0,100,0.3200058012964903,r2300007.trees
0.0,1075.0,100,-0.03880290068654049,r2300007.trees
1075.0,1104.0,100,0.2292517041608688,r2300007.trees
1104.0,1355.0,100,0.23407815115360006,r2300007.trees
1355.0,1688.0,100,0.21785001703433565,r2300007.trees
1709.0,2564.0,100,0.7196842938334556,r2300007.trees
